graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
27,36,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",0.76,18.71,1.61
28,0,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.61
28,1,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,3.2,4.5,14.4",0.75,16.0,1.6
28,2,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.01,0.01,1.61
28,3,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.76,17.51,1.61
28,4,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.29
28,5,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.01,5.01,1.61
28,6,3,True,False,False,"0.0,0.0,0.0,2.7,5.0,3.2,13.5,43.2",2.85,12.0,1.6
28,7,0,True,False,False,"0.0,0.0,0.0,1.5,5.0,6.4,7.5,48.0",0.75,11.740909,3.418182
28,8,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.06,9.51,4.81
28,9,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.81,14.51,1.93
28,10,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,3.2,1.8,5.76",0.75,13.9,1.6
28,11,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.21,12.01,1.29
28,12,2,True,False,False,"0.0,0.0,0.0,6.0,4.5,3.2,27.0,86.4",3.0,7.25,1.6
28,13,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.11,14.51,1.61
28,14,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.81
28,15,1,True,False,False,"1.0,1.0,0.0,6.0,5.0,3.2,30.0,96.0",3.0,2.5,1.6
28,16,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.49
28,17,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.29,14.51,4.49
28,18,5,True,False,False,"0.0,0.0,0.0,3.4,5.0,3.2,17.0,54.4",4.3,12.0,4.8
28,19,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.81
28,20,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.61,12.01,4.81
28,21,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.61
28,22,10,True,False,False,"0.0,0.0,0.0,1.1,5.0,3.2,5.5,17.6",2.05,12.0,4.8
28,23,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.29,9.51,4.49
28,24,4,False,True,False,"0.0,0.0,1.0,1.8,5.0,3.2,9.0,28.8",5.1,12.0,1.6
28,25,12,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.61
28,26,8,False,True,False,"0.0,0.0,1.0,6.0,3.0,3.2,18.0,57.6",3.75,16.0,1.6
28,27,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.81,9.51,1.93
28,28,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.06,14.51,4.81
28,29,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.11,9.51,1.61
29,0,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.46
29,1,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.23,14.51,1.75
29,2,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.26,17.51,1.46
29,3,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.93,9.51,4.07
29,4,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.21,12.01,1.17
29,5,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,2.9,1.8,5.22",0.75,13.9,1.45
29,6,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.36
29,7,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.93,14.51,4.07
29,8,1,True,False,False,"1.0,1.0,0.0,7.0,5.0,2.9,35.0,101.5",3.5,2.5,1.45
29,9,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",6.11,9.51,1.46
29,10,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",6.11,14.51,1.46
29,11,3,True,False,False,"0.0,0.0,0.0,3.7,5.0,2.9,18.5,53.65",3.35,12.0,1.45
29,12,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,2.9,4.5,13.05",0.75,16.0,1.45
29,13,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.23,9.51,1.75
29,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.46
29,15,5,True,False,False,"0.0,0.0,0.0,4.3,5.0,2.9,21.5,62.35",4.85,12.0,4.35
29,16,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,2.9,9.0,26.1",6.1,12.0,1.45
29,17,10,True,False,False,"0.0,0.0,0.0,1.2,5.0,2.9,6.0,17.4",2.1,12.0,4.35
29,18,2,True,False,False,"0.0,0.0,0.0,7.0,4.5,2.9,31.5,91.35",3.5,7.25,1.45
29,19,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.51,5.01,1.46
29,20,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.46
29,21,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.17
29,22,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.51,0.01,1.46
29,23,0,True,False,False,"0.0,0.0,0.0,1.5,5.0,5.8,7.5,43.5",0.75,11.740909,3.097727
29,24,8,False,True,False,"0.0,0.0,1.0,7.0,3.0,2.9,21.0,60.9",4.25,16.0,1.45
29,25,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.11,9.51,4.36
29,26,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.11,14.51,4.36
29,27,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.07
29,28,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.71,12.01,4.36
29,29,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.36
30,0,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.07,9.51,1.93
30,1,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.51,12.01,4.81
30,2,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.61
30,3,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,3.2,9.0,28.8",5.8,12.0,1.6
30,4,5,True,False,False,"0.0,0.0,0.0,4.2,5.0,3.2,21.0,67.2",4.6,12.0,4.8
30,5,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.91,12.01,1.29
30,6,2,True,False,False,"0.0,0.0,0.0,6.7,4.5,3.2,30.15,96.48",3.35,7.25,1.6
30,7,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.81,14.51,1.61
30,8,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.81
30,9,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.36,5.01,1.61
30,10,1,True,False,False,"1.0,1.0,0.0,6.7,5.0,3.2,33.5,107.2",3.35,2.5,1.6
30,11,3,True,False,False,"0.0,0.0,0.0,3.4,5.0,3.2,17.0,54.4",3.2,12.0,1.6
30,12,0,True,False,False,"0.0,0.0,0.0,1.5,5.0,6.4,7.5,48.0",0.75,11.740909,3.418182
30,13,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,3.2,1.8,5.76",0.75,13.9,1.6
30,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.07,14.51,1.93
30,15,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.49
30,16,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.36,0.01,1.61
30,17,10,True,False,False,"0.0,0.0,0.0,1.0,5.0,3.2,5.0,16.0",2.0,12.0,4.8
30,18,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.29
30,19,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.11,17.51,1.61
30,20,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.01,14.51,4.81
30,21,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.61
30,22,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.81
30,23,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.81,9.51,1.61
30,24,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.67,9.51,4.49
30,25,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.01,9.51,4.81
30,26,8,False,True,False,"0.0,0.0,1.0,6.7,3.0,3.2,20.1,64.32",4.1,16.0,1.6
30,27,7,False,False,True,"0.0,0.0,1.0,1.5,3.0,3.2,4.5,14.4",0.75,16.0,1.6
30,28,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.67,14.51,4.49
30,29,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.61
31,0,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,2.9,1.8,5.22",0.75,13.9,1.45
31,1,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.46
31,2,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.46
31,3,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.91,5.01,4.36
31,4,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.07
31,5,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.36
31,6,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.17
31,7,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.01,9.51,4.36
31,8,10,True,False,False,"0.0,0.0,0.0,1.0,5.0,2.9,5.0,14.5",2.0,12.0,4.35
31,9,1,True,False,False,"1.0,1.0,0.0,6.3,5.0,2.9,31.5,91.35",3.15,2.5,1.45
31,10,2,True,False,False,"0.0,0.0,0.0,6.3,4.5,2.9,28.35,82.215",3.15,7.25,1.45
31,11,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.41,14.51,1.46
31,12,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.91,17.51,1.46
31,13,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,5.01,4.36
31,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.91,9.51,1.75
31,15,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.16,0.01,1.46
31,16,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.46
31,17,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.01,14.51,4.36
31,18,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.41,9.51,1.46
31,19,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,7.26,4.36
31,20,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,2.9,9.0,26.1",5.4,12.0,1.45
31,21,3,True,False,False,"0.0,0.0,0.0,3.0,5.0,2.9,15.0,43.5",3.0,12.0,1.45
31,22,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.91,14.51,1.75
31,23,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.43,9.51,4.07
31,24,5,False,True,False,"0.0,0.0,0.0,4.8,4.5,2.9,21.6,62.64",3.9,7.25,4.35
31,25,12,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.51,12.01,1.17
31,26,8,False,True,False,"0.0,0.0,1.0,6.3,3.0,2.9,18.9,54.81",3.9,16.0,1.45
31,27,6,False,False,True,"0.0,0.0,1.0,1.5,4.5,2.9,6.75,19.575",0.75,7.25,4.35
31,28,0,False,False,True,"0.0,0.0,0.0,1.5,5.0,5.8,7.5,43.5",0.75,11.740909,3.097727
31,29,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.83,5.01,1.75
31,30,7,False,False,True,"0.0,0.0,1.0,1.5,3.0,2.9,4.5,13.05",0.75,16.0,1.45
32,0,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.16,5.01,1.61
32,1,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.51,12.01,1.29
32,2,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,3.2,4.5,14.4",0.75,16.0,1.6
32,3,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.47,9.51,4.49
32,4,1,True,False,False,"1.0,1.0,0.0,6.3,5.0,3.2,31.5,100.8",3.15,2.5,1.6
32,5,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.49
32,6,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.93,9.51,1.93
32,7,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,3.2,1.8,5.76",0.75,13.9,1.6
32,8,2,True,False,False,"0.0,0.0,0.0,6.3,4.5,3.2,28.35,90.72",3.15,7.25,1.6
32,9,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.61
32,10,8,True,False,False,"0.0,0.0,1.0,6.3,3.0,3.2,18.9,60.48",3.9,16.0,1.6
32,11,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.41,9.51,1.61
32,12,10,True,False,False,"0.0,0.0,0.0,1.1,5.0,3.2,5.5,17.6",2.05,12.0,4.8
32,13,3,True,False,False,"0.0,0.0,0.0,3.0,5.0,3.2,15.0,48.0",3.0,12.0,1.6
32,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.41,14.51,1.61
32,15,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.61
32,16,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.81
32,17,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.61
32,18,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.06,9.51,4.81
32,19,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.16,0.01,1.61
32,20,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.93,14.51,1.93
32,21,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.91,17.51,1.61
32,22,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.81
32,23,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.06,14.51,4.81
32,24,12,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.61,12.01,4.81
32,25,4,False,True,False,"0.0,0.0,1.0,1.8,5.0,3.2,9.0,28.8",5.4,12.0,1.6
32,26,12,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.29
32,27,5,False,False,True,"0.0,0.0,0.0,3.7,5.0,3.2,18.5,59.2",4.45,12.0,4.8
32,28,0,False,False,True,"0.0,0.0,0.0,1.5,5.0,6.4,7.5,48.0",0.75,11.740909,3.418182
32,29,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.47,14.51,4.49
33,0,2,True,False,False,"0.0,0.0,0.0,6.5,4.5,3.2,29.25,93.6",3.25,7.25,1.6
33,1,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.49
33,2,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.61
33,3,1,True,False,False,"1.0,1.0,0.0,6.5,5.0,3.2,32.5,104.0",3.25,2.5,1.6
33,4,5,True,False,False,"0.0,0.0,0.0,4.1,5.0,3.2,20.5,65.6",4.45,12.0,4.8
33,5,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.97,9.51,1.93
33,6,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.61,9.51,1.61
33,7,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.51,14.51,4.49
33,8,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.51,9.51,4.49
33,9,8,True,False,False,"0.0,0.0,1.0,6.5,3.0,3.2,19.5,62.4",4.0,16.0,1.6
33,10,10,True,False,False,"0.0,0.0,0.0,0.9,5.0,3.2,4.5,14.4",1.95,12.0,4.8
33,11,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.01,17.51,1.61
33,12,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.81
33,13,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.41,12.01,4.81
33,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.61
33,15,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,3.2,9.0,28.8",5.6,12.0,1.6
33,16,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.29
33,17,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.26,5.01,1.61
33,18,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,3.2,4.5,14.4",0.75,16.0,1.6
33,19,3,True,False,False,"0.0,0.0,0.0,3.2,5.0,3.2,16.0,51.2",3.1,12.0,1.6
33,20,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.61
33,21,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.71,12.01,1.29
33,22,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",1.96,9.51,4.81
33,23,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.97,14.51,1.93
33,24,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.81
33,25,0,False,True,False,"0.0,0.0,0.0,1.5,5.0,6.4,7.5,48.0",0.75,11.740909,3.418182
33,26,12,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.61,14.51,1.61
33,27,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.26,0.01,1.61
33,28,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",1.96,14.51,4.81
33,29,6,False,False,True,"0.0,0.0,1.0,1.5,1.2,3.2,1.8,5.76",0.75,13.9,1.6
34,0,1,True,False,False,"1.0,1.0,0.0,6.6,5.0,3.2,33.0,105.6",3.3,2.5,1.6
34,1,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.81
34,2,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,3.2,4.5,14.4",0.75,16.0,1.6
34,3,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.69,9.51,4.49
34,4,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.61
34,5,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,4.49
34,6,0,True,False,False,"0.0,0.0,0.0,1.5,5.0,6.4,7.5,48.0",0.75,11.740909,3.418182
34,7,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.29
34,8,3,True,False,False,"0.0,0.0,0.0,3.3,5.0,3.2,16.5,52.8",3.15,12.0,1.6
34,9,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,3.2,9.0,28.8",5.7,12.0,1.6
34,10,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.61
34,11,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.71,14.51,1.61
34,12,10,True,False,False,"0.0,0.0,0.0,1.2,5.0,3.2,6.0,19.2",2.1,12.0,4.8
34,13,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.07,14.51,1.93
34,14,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.61
34,15,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.71,12.01,4.81
34,16,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.31,0.01,1.61
34,17,6,True,False,False,"0.0,0.0,1.0,1.5,1.2,3.2,1.8,5.76",0.75,13.9,1.6
34,18,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.06,17.51,1.61
34,19,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.07,9.51,1.93
34,20,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.71,9.51,1.61
34,21,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.11,9.51,4.81
34,22,8,True,False,False,"0.0,0.0,1.0,6.6,3.0,3.2,19.8,63.36",4.05,16.0,1.6
34,23,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.11,14.51,4.81
34,24,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.69,14.51,4.49
34,25,12,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.81,12.01,1.29
34,26,11,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,9.51,4.81
34,27,5,False,False,True,"0.0,0.0,0.0,3.9,5.0,3.2,19.5,62.4",4.65,12.0,4.8
34,28,2,False,False,True,"0.0,0.0,0.0,6.6,4.5,3.2,29.7,95.04",3.3,7.25,1.6
34,29,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.31,5.01,1.61
35,0,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.97,14.51,1.69
35,1,7,True,False,False,"0.0,0.0,1.0,1.5,3.0,2.8,4.5,12.6",0.75,16.0,1.4
35,2,3,True,False,False,"0.0,0.0,0.0,3.1,5.0,2.8,15.5,43.4",3.05,12.0,1.4
35,3,5,True,False,False,"0.0,0.0,0.0,4.9,4.5,2.8,22.05,61.74",3.95,7.25,4.2
35,4,2,True,False,False,"0.0,0.0,0.0,6.4,4.5,2.8,28.8,80.64",3.2,7.25,1.4
35,5,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,13.91,1.41
35,6,4,True,False,False,"0.0,0.0,1.0,1.8,5.0,2.8,9.0,25.2",5.5,12.0,1.4
35,7,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,12.27,3.93
35,8,10,True,False,False,"0.0,0.0,0.0,1.1,5.0,2.8,5.5,15.4",2.05,12.0,4.2
35,9,6,True,False,False,"0.0,0.0,1.0,1.5,4.5,2.8,6.75,18.9",0.75,7.25,4.2
35,10,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,5.01,4.21
35,11,12,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.61,12.01,1.13
35,12,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.61,12.01,4.21
35,13,5,True,False,False,"0.0,0.0,0.0,3.8,5.0,2.8,19.0,53.2",4.5,12.0,4.2
35,14,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.21,0.01,1.41
35,15,8,True,False,False,"0.0,0.0,1.0,6.4,3.0,2.8,19.2,53.76",3.95,16.0,1.4
35,16,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.51,14.51,1.41
35,17,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,16.01,1.41
35,18,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",4.53,14.51,3.93
35,19,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",1.51,7.26,4.21
35,20,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.96,17.51,1.41
35,21,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,17.51,1.41
35,22,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.87,5.01,1.69
35,23,12,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",5.51,9.51,1.41
35,24,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",2.06,14.51,4.21
35,25,11,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",0.76,14.51,4.21
35,26,6,False,True,False,"0.0,0.0,1.0,1.5,1.2,2.8,1.8,5.04",0.75,13.9,1.4
35,27,1,False,True,False,"1.0,1.0,0.0,6.4,5.0,2.8,32.0,89.6",3.2,2.5,1.4
35,28,12,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.76,9.51,1.13
35,29,11,False,False,True,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.96,5.01,4.21
35,30,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.06,9.51,4.21
35,31,12,False,False,True,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",2.97,9.51,1.69
