graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
46,24,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,7.26,1.25
46,25,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.41,9.51,1.25
47,0,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.16,23.11,1.13
47,1,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,7.26,1.13
47,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.86,26.61,1.13
47,3,6,True,False,False,"0.0,0.0,0.0,4.2,3.5,2.8,14.7,41.16",3.2,24.85,1.4
47,4,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,19.76,1.13
47,5,4,True,False,False,"0.0,0.0,1.0,4.2,1.5,2.8,6.3,17.64",3.2,13.75,1.4
47,6,6,True,False,False,"0.0,0.0,0.0,4.2,3.5,2.8,14.7,41.16",3.2,19.75,1.4
47,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,11.26,1.13
47,8,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.21,0.01,1.41
47,9,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.26,21.51,1.13
47,10,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,16.26,1.13
47,11,7,True,False,False,"0.0,0.0,1.0,2.1,1.6,2.8,3.36,9.408",4.25,22.3,1.4
47,12,9,True,False,False,"0.0,1.0,0.0,6.4,2.5,2.8,16.0,44.8",3.2,27.85,1.4
47,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.21,13.01,1.13
47,14,7,True,False,False,"0.0,0.0,1.0,2.1,1.6,2.8,3.36,9.408",2.15,22.3,1.4
47,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,24.86,1.13
47,16,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.21,9.51,1.13
47,17,8,True,False,False,"0.0,0.0,1.0,1.1,1.75,2.8,1.925,5.39",5.85,25.725,1.4
47,18,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.21,5.01,1.41
47,19,6,True,False,False,"0.0,0.0,0.0,4.2,3.5,2.8,14.7,41.16",3.2,16.25,1.4
47,20,1,True,False,False,"1.0,1.0,0.0,6.4,5.0,2.8,32.0,89.6",3.2,2.5,1.4
47,21,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.11,13.76,1.13
47,22,2,False,True,False,"0.0,0.0,0.0,4.2,4.5,2.8,18.9,52.92",3.2,7.25,1.4
47,23,12,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.21,29.11,1.41
47,24,11,False,False,True,"0.0,0.0,0.0,1.1,21.6,2.8,23.76,66.528",0.55,15.8,1.4
47,25,3,False,False,True,"0.0,0.0,0.0,4.2,3.5,2.8,14.7,41.16",3.2,11.25,1.4
47,26,9,False,False,True,"0.0,1.0,0.0,1.1,19.85,2.8,21.835,61.138",5.85,14.925,1.4
47,27,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.56,26.61,1.13
48,0,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.21,18.01,1.29
48,1,9,True,False,False,"0.0,1.0,0.0,0.9,16.35,3.2,14.715,47.088",5.75,13.175,1.6
48,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,16.26,1.29
48,3,6,True,False,False,"0.0,0.0,0.0,4.4,3.5,3.2,15.4,49.28",3.1,16.25,1.6
48,4,6,True,False,False,"0.0,0.0,0.0,4.4,3.5,3.2,15.4,49.28",3.1,21.35,1.6
48,5,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.11,5.01,1.61
48,6,2,True,False,False,"0.0,0.0,0.0,4.4,4.5,3.2,19.8,63.36",3.1,7.25,1.6
48,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.11,13.01,1.29
48,8,8,True,False,False,"0.0,0.0,1.0,0.9,1.75,3.2,1.575,5.04",5.75,22.225,1.6
48,9,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,21.36,1.29
48,10,7,True,False,False,"0.0,0.0,1.0,2.2,1.6,3.2,3.52,11.264",4.2,18.8,1.6
48,11,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,11.26,1.29
48,12,7,True,False,False,"0.0,0.0,1.0,2.2,1.6,3.2,3.52,11.264",2.0,18.8,1.6
48,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.76,23.11,1.29
48,14,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.11,0.01,1.61
48,15,11,True,False,False,"0.0,0.0,0.0,0.9,18.1,3.2,16.29,52.128",0.45,14.05,1.6
48,16,3,True,False,False,"0.0,0.0,0.0,4.4,3.5,3.2,15.4,49.28",3.1,11.25,1.6
48,17,4,True,False,False,"0.0,0.0,1.0,4.4,1.5,3.2,6.6,21.12",3.1,13.75,1.6
48,18,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,13.76,1.29
48,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.46,23.11,1.29
48,20,13,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,7.26,1.29
48,21,12,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.11,25.61,1.61
48,22,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.11,9.51,1.29
48,23,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.01,19.61,1.29
48,24,9,False,False,True,"0.0,1.0,0.0,6.2,2.5,3.2,15.5,49.6",3.1,24.35,1.6
48,25,1,False,False,True,"1.0,1.0,0.0,6.2,5.0,3.2,31.0,99.2",3.1,2.5,1.6
49,0,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,16.26,1.29
49,1,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.56,25.61,1.61
49,2,9,True,False,False,"0.0,1.0,0.0,1.2,16.35,3.2,19.62,62.784",6.5,13.175,1.6
49,3,6,True,False,False,"0.0,0.0,0.0,4.7,3.5,3.2,16.45,52.64",3.55,21.35,1.6
49,4,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,21.36,1.29
49,5,6,True,False,False,"0.0,0.0,0.0,4.7,3.5,3.2,16.45,52.64",3.55,16.25,1.6
49,6,11,True,False,False,"0.0,0.0,0.0,1.2,18.1,3.2,21.72,69.504",0.6,14.05,1.6
49,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,11.26,1.29
49,8,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,7.26,1.29
49,9,4,True,False,False,"0.0,0.0,1.0,4.7,1.5,3.2,7.05,22.56",3.55,13.75,1.6
49,10,3,True,False,False,"0.0,0.0,0.0,4.7,3.5,3.2,16.45,52.64",3.55,11.25,1.6
49,11,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.56,9.51,1.29
49,12,7,True,False,False,"0.0,0.0,1.0,2.35,1.6,3.2,3.76,12.032",4.725,18.8,1.6
49,13,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.56,0.01,1.61
49,14,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,13.76,1.29
49,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.61,23.11,1.29
49,16,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.56,13.01,1.29
49,17,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.385,19.61,1.29
49,18,7,True,False,False,"0.0,0.0,1.0,2.35,1.6,3.2,3.76,12.032",2.375,18.8,1.6
49,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",6.51,23.11,1.29
49,20,1,False,True,False,"1.0,1.0,0.0,7.1,5.0,3.2,35.5,113.6",3.55,2.5,1.6
49,21,13,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.56,5.01,1.61
49,22,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.735,18.01,1.29
49,23,9,False,False,True,"0.0,1.0,0.0,7.1,2.5,3.2,17.75,56.8",3.55,24.35,1.6
49,24,2,False,False,True,"0.0,0.0,0.0,4.7,4.5,3.2,21.15,67.68",3.55,7.25,1.6
49,25,8,False,False,True,"0.0,0.0,1.0,1.2,1.75,3.2,2.1,6.72",6.5,22.225,1.6
50,0,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,16.26,1.21
50,1,9,True,False,False,"0.0,1.0,0.0,6.7,2.5,3.0,16.75,50.25",3.35,24.35,1.5
50,2,7,True,False,False,"0.0,0.0,1.0,2.35,1.6,3.0,3.76,11.28",2.175,18.8,1.5
50,3,11,True,False,False,"0.0,0.0,0.0,1.0,18.1,3.0,18.1,54.3",0.5,14.05,1.5
50,4,1,True,False,False,"1.0,1.0,0.0,6.7,5.0,3.0,33.5,100.5",3.35,2.5,1.5
50,5,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,7.26,1.21
50,6,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,11.26,1.21
50,7,6,True,False,False,"0.0,0.0,0.0,4.7,3.5,3.0,16.45,49.35",3.35,21.35,1.5
50,8,9,True,False,False,"0.0,1.0,0.0,1.0,16.35,3.0,16.35,49.05",6.2,13.175,1.5
50,9,7,True,False,False,"0.0,0.0,1.0,2.35,1.6,3.0,3.76,11.28",4.525,18.8,1.5
50,10,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",6.21,23.11,1.21
50,11,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.185,19.61,1.21
50,12,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.36,0.01,1.51
50,13,6,True,False,False,"0.0,0.0,0.0,4.7,3.5,3.0,16.45,49.35",3.35,16.25,1.5
50,14,2,True,False,False,"0.0,0.0,0.0,4.7,4.5,3.0,21.15,63.45",3.35,7.25,1.5
50,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.36,13.01,1.21
50,16,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,13.76,1.21
50,17,4,True,False,False,"0.0,0.0,1.0,4.7,1.5,3.0,7.05,21.15",3.35,13.75,1.5
50,18,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.535,18.01,1.21
50,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.36,9.51,1.21
50,20,13,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.36,5.01,1.51
50,21,12,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.36,25.61,1.51
50,22,3,False,False,True,"0.0,0.0,0.0,4.7,3.5,3.0,16.45,49.35",3.35,11.25,1.5
50,23,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.51,23.11,1.21
50,24,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,21.36,1.21
50,25,8,False,False,True,"0.0,0.0,1.0,1.0,1.75,3.0,1.75,5.25",6.2,22.225,1.5
51,0,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.61,26.61,1.13
51,1,3,True,False,False,"0.0,0.0,0.0,3.8,3.5,2.8,13.3,37.24",3.1,11.25,1.4
51,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,16.26,1.13
51,3,6,True,False,False,"0.0,0.0,0.0,3.8,3.5,2.8,13.3,37.24",3.1,19.75,1.4
51,4,1,True,False,False,"1.0,1.0,0.0,6.2,5.0,2.8,31.0,86.8",3.1,2.5,1.4
51,5,7,True,False,False,"0.0,0.0,1.0,1.9,1.6,2.8,3.04,8.512",2.15,22.3,1.4
51,6,9,True,False,False,"0.0,1.0,0.0,1.2,19.85,2.8,23.82,66.696",5.6,14.925,1.4
51,7,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.11,5.01,1.41
51,8,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,7.26,1.13
51,9,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.11,29.11,1.41
51,10,6,True,False,False,"0.0,0.0,0.0,3.8,3.5,2.8,13.3,37.24",3.1,16.25,1.4
51,11,4,True,False,False,"0.0,0.0,1.0,3.8,1.5,2.8,5.7,15.96",3.1,13.75,1.4
51,12,2,True,False,False,"0.0,0.0,0.0,3.8,4.5,2.8,17.1,47.88",3.1,7.25,1.4
51,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.06,21.51,1.13
51,14,11,True,False,False,"0.0,0.0,0.0,1.2,21.6,2.8,25.92,72.576",0.6,15.8,1.4
51,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.61,26.61,1.13
51,16,9,True,False,False,"0.0,1.0,0.0,6.2,2.5,2.8,15.5,43.4",3.1,27.85,1.4
51,17,7,True,False,False,"0.0,0.0,1.0,1.9,1.6,2.8,3.04,8.512",4.05,22.3,1.4
51,18,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,13.76,1.13
51,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.11,13.01,1.13
51,20,8,True,False,False,"0.0,0.0,1.0,1.2,1.75,2.8,2.1,5.88",5.6,25.725,1.4
51,21,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.16,23.11,1.13
51,22,6,False,True,False,"0.0,0.0,0.0,3.8,3.5,2.8,13.3,37.24",3.1,24.85,1.4
51,23,12,False,True,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.11,0.01,1.41
51,24,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,11.26,1.13
51,25,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,19.76,1.13
51,26,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.21,24.86,1.13
51,27,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.11,9.51,1.13
52,0,1,True,False,False,"1.0,1.0,0.0,6.7,5.0,3.1,33.5,103.85",3.35,2.5,1.55
52,1,2,True,False,False,"0.0,0.0,0.0,4.9,4.5,3.1,22.05,68.355",3.35,7.25,1.55
52,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,13.76,1.25
52,3,11,True,False,False,"0.0,0.0,0.0,0.9,21.6,3.1,19.44,60.264",0.45,15.8,1.55
52,4,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,16.26,1.25
52,5,9,True,False,False,"0.0,1.0,0.0,0.9,19.85,3.1,17.865,55.3815",6.25,14.925,1.55
52,6,7,True,False,False,"0.0,0.0,1.0,2.45,1.6,3.1,3.92,12.152",2.125,22.3,1.55
52,7,8,True,False,False,"0.0,0.0,1.0,0.9,1.75,3.1,1.575,4.8825",6.25,25.725,1.55
52,8,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.36,5.01,1.56
52,9,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",6.26,26.61,1.25
52,10,6,True,False,False,"0.0,0.0,0.0,4.9,3.5,3.1,17.15,53.165",3.35,24.85,1.55
52,11,6,True,False,False,"0.0,0.0,0.0,4.9,3.5,3.1,17.15,53.165",3.35,16.25,1.55
52,12,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.36,0.01,1.56
52,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.135,23.11,1.25
52,14,4,True,False,False,"0.0,0.0,1.0,4.9,1.5,3.1,7.35,22.785",3.35,13.75,1.55
52,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,11.26,1.25
52,16,6,True,False,False,"0.0,0.0,0.0,4.9,3.5,3.1,17.15,53.165",3.35,19.75,1.55
52,17,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.36,9.51,1.25
52,18,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,7.26,1.25
52,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.585,21.51,1.25
52,20,7,True,False,False,"0.0,0.0,1.0,2.45,1.6,3.1,3.92,12.152",4.575,22.3,1.55
52,21,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.36,29.11,1.56
52,22,13,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,19.76,1.25
52,23,13,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,24.86,1.25
52,24,9,False,False,True,"0.0,1.0,0.0,6.7,2.5,3.1,16.75,51.925",3.35,27.85,1.55
52,25,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.46,26.61,1.25
52,26,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.36,13.01,1.25
52,27,3,False,False,True,"0.0,0.0,0.0,4.9,3.5,3.1,17.15,53.165",3.35,11.25,1.55
53,0,3,True,False,False,"0.0,0.0,0.0,4.0,3.5,2.9,14.0,40.6",3.0,11.25,1.45
53,1,8,True,False,False,"0.0,0.0,1.0,1.0,1.75,2.9,1.75,5.075",5.5,25.725,1.45
53,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.01,13.01,1.17
53,3,4,True,False,False,"0.0,0.0,1.0,4.0,1.5,2.9,6.0,17.4",3.0,13.75,1.45
53,4,2,True,False,False,"0.0,0.0,0.0,4.0,4.5,2.9,18.0,52.2",3.0,7.25,1.45
53,5,6,True,False,False,"0.0,0.0,0.0,4.0,3.5,2.9,14.0,40.6",3.0,19.75,1.45
53,6,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,19.76,1.17
53,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,24.86,1.17
53,8,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,16.26,1.17
53,9,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.01,23.11,1.17
53,10,11,True,False,False,"0.0,0.0,0.0,1.0,21.6,2.9,21.6,62.64",0.5,15.8,1.45
53,11,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.01,5.01,1.46
53,12,6,True,False,False,"0.0,0.0,0.0,4.0,3.5,2.9,14.0,40.6",3.0,24.85,1.45
53,13,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.01,29.11,1.46
53,14,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.01,0.01,1.46
53,15,9,True,False,False,"0.0,1.0,0.0,6.0,2.5,2.9,15.0,43.5",3.0,27.85,1.45
53,16,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.01,9.51,1.17
53,17,7,True,False,False,"0.0,0.0,1.0,2.0,1.6,2.9,3.2,9.28",2.0,22.3,1.45
53,18,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.51,26.61,1.17
53,19,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,13.76,1.17
53,20,1,True,False,False,"1.0,1.0,0.0,6.0,5.0,2.9,30.0,87.0",3.0,2.5,1.45
53,21,7,True,False,False,"0.0,0.0,1.0,2.0,1.6,2.9,3.2,9.28",4.0,22.3,1.45
53,22,13,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,11.26,1.17
53,23,6,False,True,False,"0.0,0.0,0.0,4.0,3.5,2.9,14.0,40.6",3.0,16.25,1.45
53,24,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,7.26,1.17
53,25,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.51,26.61,1.17
53,26,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.01,21.51,1.17
53,27,9,False,False,True,"0.0,1.0,0.0,1.0,19.85,2.9,19.85,57.565",5.5,14.925,1.45
54,0,6,True,False,False,"0.0,0.0,0.0,5.2,3.5,2.8,18.2,50.96",3.6,24.85,1.4
54,1,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.61,29.11,1.41
54,2,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,24.86,1.13
54,3,7,True,False,False,"0.0,0.0,1.0,2.6,1.6,2.8,4.16,11.648",4.9,22.3,1.4
54,4,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",6.71,26.61,1.13
54,5,2,True,False,False,"0.0,0.0,0.0,5.2,4.5,2.8,23.4,65.52",3.6,7.25,1.4
54,6,4,True,False,False,"0.0,0.0,1.0,5.2,1.5,2.8,7.8,21.84",3.6,13.75,1.4
54,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.61,9.51,1.13
54,8,13,True,False,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.61,5.01,1.41
54,9,8,True,False,False,"0.0,0.0,1.0,1.0,1.75,2.8,1.75,4.9",6.7,25.725,1.4
54,10,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,19.76,1.13
54,11,6,True,False,False,"0.0,0.0,0.0,5.2,3.5,2.8,18.2,50.96",3.6,19.75,1.4
54,12,9,True,False,False,"0.0,1.0,0.0,7.2,2.5,2.8,18.0,50.4",3.6,27.85,1.4
54,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,13.76,1.13
54,14,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,7.26,1.13
54,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.51,26.61,1.13
54,16,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.61,0.01,1.41
54,17,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,11.26,1.13
54,18,11,True,False,False,"0.0,0.0,0.0,1.0,21.6,2.8,21.6,60.48",0.5,15.8,1.4
54,19,9,True,False,False,"0.0,1.0,0.0,1.0,19.85,2.8,19.85,55.58",6.7,14.925,1.4
54,20,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",4.91,21.51,1.13
54,21,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.61,13.01,1.13
54,22,1,False,True,False,"1.0,1.0,0.0,7.2,5.0,2.8,36.0,100.8",3.6,2.5,1.4
54,23,6,False,True,False,"0.0,0.0,0.0,5.2,3.5,2.8,18.2,50.96",3.6,16.25,1.4
54,24,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",1.01,16.26,1.13
54,25,7,False,False,True,"0.0,0.0,1.0,2.6,1.6,2.8,4.16,11.648",2.3,22.3,1.4
54,26,13,False,False,True,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.31,23.11,1.13
54,27,3,False,False,True,"0.0,0.0,0.0,5.2,3.5,2.8,18.2,50.96",3.6,11.25,1.4
55,0,8,True,False,False,"0.0,0.0,1.0,0.9,1.75,2.9,1.575,4.5675",5.85,25.725,1.45
55,1,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",5.86,26.61,1.17
55,2,12,True,False,False,"0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0",3.16,29.11,1.46
55,3,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,16.26,1.17
55,4,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,7.26,1.17
55,5,7,True,False,False,"0.0,0.0,1.0,2.25,1.6,2.9,3.6,10.44",2.025,22.3,1.45
55,6,6,True,False,False,"0.0,0.0,0.0,4.5,3.5,2.9,15.75,45.675",3.15,16.25,1.45
55,7,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,24.86,1.17
55,8,9,True,False,False,"0.0,1.0,0.0,6.3,2.5,2.9,15.75,45.675",3.15,27.85,1.45
55,9,7,True,False,False,"0.0,0.0,1.0,2.25,1.6,2.9,3.6,10.44",4.275,22.3,1.45
55,10,6,True,False,False,"0.0,0.0,0.0,4.5,3.5,2.9,15.75,45.675",3.15,24.85,1.45
55,11,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.46,26.61,1.17
55,12,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,19.76,1.17
55,13,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",2.035,23.11,1.17
55,14,3,True,False,False,"0.0,0.0,0.0,4.5,3.5,2.9,15.75,45.675",3.15,11.25,1.45
55,15,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,11.26,1.17
55,16,2,True,False,False,"0.0,0.0,0.0,4.5,4.5,2.9,20.25,58.725",3.15,7.25,1.45
55,17,9,True,False,False,"0.0,1.0,0.0,0.9,19.85,2.9,17.865,51.8085",5.85,14.925,1.45
55,18,11,True,False,False,"0.0,0.0,0.0,0.9,21.6,2.9,19.44,56.376",0.45,15.8,1.45
55,19,1,True,False,False,"1.0,1.0,0.0,6.3,5.0,2.9,31.5,91.35",3.15,2.5,1.45
55,20,6,True,False,False,"0.0,0.0,0.0,4.5,3.5,2.9,15.75,45.675",3.15,19.75,1.45
55,21,13,True,False,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",3.16,9.51,1.17
55,22,13,False,True,False,"0.0,0.0,0.0,0.8,0.0,2.1,1.7,0.0",0.91,13.76,1.17
55,23,13,False,True,False,"0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0",3.16,5.01,1.46
